"open","high","low","Close","volume","count","adjClose","data__shakhes.Close","data__shakhes.volume"
4.74597506257911,4.76217393479776,4.70953020131233,4.7155480934577,15.6210448834007,6.34738920965601,4.72889111297785,9.19962314713498,19.4450043559355
4.72889111297785,4.72738781871234,4.69134788222914,4.7019338544204,15.9573827366916,6.43615036836943,4.70275051432696,9.19167729514567,19.418323429448
4.70754625260496,4.71849887129509,4.68213122712422,4.68407378358356,15.0290137039702,6.0137151560428,4.6979316660694,9.18956607275971,19.3678850221237
4.68324172140825,4.7361984483945,4.68213122712422,4.73672462572839,15.9539663667115,6.41673228251233,4.7194805321655,9.19130025389595,19.980263436947
4.73900153362161,4.76217393479776,4.7361984483945,4.74675655004996,15.9480958683475,6.59167373200866,4.74978987559803,9.19275668101887,20.3914682467205
4.74831769520658,4.77912349311153,4.7361984483945,4.76507570349771,17.1171864547116,6.61069604471776,4.75514071256439,9.19077011767931,20.1502602418097
4.74753742727501,4.78749174278205,4.74493212836325,4.7823116827405,16.0326579078844,6.65415252018322,4.77330829826557,9.1930823045399,20.1006030041362
4.73206711917644,4.77912349311153,4.7361984483945,4.77702044291475,15.7641442804383,6.5694814204143,4.75900653070296,9.1901070519452,19.5788248410632
4.77178571296043,4.77068462446567,4.74493212836325,4.75134629614569,16.3873980217749,6.23441072571837,4.76507570349771,9.18929036702787,19.3699291516582
4.76584241137699,4.76217393479776,4.72738781871234,4.73672462572839,15.263001377371,5.94803498918065,4.74978987559803,9.18291778639821,19.4959867693536
4.74675655004996,4.75359019110636,4.7361984483945,4.74057482299429,15.3472699159111,6.87832646829133,4.74978987559803,9.18297945261953,19.3887559221792
4.74753742727501,4.78749174278205,4.74493212836325,4.78890740692321,15.5857273068119,6.55961523749324,4.77853508473915,9.19124929147053,20.078857878306
4.81729323401884,4.82028156560504,4.82028156560504,4.81729323401884,15.5328837086115,5.52942908751142,4.8093347707045,9.19812608029661,20.1348956946545
4.84764566560179,4.84418708645859,4.81218435537242,4.82084592245478,17.0493136940848,7.3664451483276,4.83644062451391,9.19579510053415,20.4667643241157
4.82943311057022,4.8283137373023,4.79579054559674,4.81372787897388,15.7502905676088,6.4723462945009,4.80647704269313,9.18438646428747,19.7442367386834
4.83501125875002,4.84418708645859,4.82028156560504,4.84552477403266,16.6838377773583,6.86380339145295,4.84552477403266,9.19639356584356,20.4569155814612
4.85320145281008,4.87519732320115,4.82028156560504,4.8587265437105,15.8004981406781,6.33327962813969,4.8490570984402,9.1987130357352,19.4679586215982
4.85109232419164,4.89034912822175,4.83628190695148,4.88786484192883,15.4097115762616,6.0591231955818,4.86761137057408,9.20835840918487,20.1653454382761
4.90638527272246,4.90527477843843,4.89783979995091,4.90312431971048,17.1300288347011,6.83087423464618,4.90638527272246,9.22491366382564,20.6648575276065
4.9057191241467,4.91998092582813,4.86753445045558,4.87167969320707,16.5809449363088,7.14677217945264,4.88045067572213,9.21816964309052,20.403465000639
4.85662904828235,4.91265488573605,4.85981240436167,4.86352642905804,16.2858841966082,6.78105762593618,4.88249884636038,9.2184275821588,20.2379784551174
4.92136682633807,4.91998092582813,4.91998092582813,4.92136682633807,15.6565963967843,5.01063529409626,4.91939681366198,9.23960786965675,19.7497189470437
4.95814830508253,4.95582705760126,4.95582705760126,4.95814830508253,17.8282110588079,7.11314210870709,4.95814830508253,9.2648001477658,20.9399019906011
4.99721227376411,4.99721227376411,4.92725368515721,4.96060436049069,18.1260192384902,8.1056094022999,4.97969487118962,9.26172716199288,21.9669420816441
4.9512390841396,4.969813299576,4.9416424226093,4.9399266658258,17.2765573276935,7.52940645783701,4.94121375931775,9.25288248624185,21.0221427776221
4.91683730369033,4.97673374242057,4.91265488573605,4.9668227211396,17.1107636980782,7.58680353516258,4.96431208449061,9.25460603027417,21.2910950042606
4.94748247909099,4.96284463025991,4.92725368515721,4.92391478389169,17.2439885176168,7.75362354655975,4.9328899454714,9.24676872858973,21.0745329652728
4.91029917204359,4.91998092582813,4.89034912822175,4.89252720561593,17.2141449245743,7.74543561027438,4.89387673348606,9.23386156701753,20.8306121024972
4.89649561335467,4.91998092582813,4.86753445045558,4.90963562647422,16.3749591988014,7.16162200293919,4.89252720561593,9.22878914204464,20.7617321954535
4.89649561335467,4.92725368515721,4.89034912822175,4.90312431971048,15.5951141091523,6.46458830368996,4.90379219847821,9.23282567219525,20.0968561405317
4.87778938076283,4.91265488573605,4.87519732320115,4.88045067572213,16.3236191977214,6.97728134163075,4.89783979995091,9.23285500473335,20.4984410493962
4.88982267387951,4.91265488573605,4.85981240436167,4.85732870237083,15.9468110027949,6.54821910276237,4.86143898773413,9.23070166671805,20.4076488775087
4.85249890409066,4.88280192258637,4.83628190695148,4.8490570984402,15.8963613561755,6.5694814204143,4.86213528577781,9.23194529572857,20.0963469290894
4.84835163103881,4.85203026391962,4.82028156560504,4.82229566497674,15.8822991374708,6.59167373200866,4.82727319612705,9.227118823215,19.8056042784186
4.82084592245478,4.84418708645859,4.78749174278205,4.82583065700849,15.8146906180413,6.5366915975913,4.82012026227377,9.22566238807397,19.8654784031776
4.82229566497674,4.85203026391962,4.79579054559674,4.83079066717719,15.6988502289665,6.39526159811545,4.8343753286809,9.22620387856435,20.0944839043881
4.84205883909397,4.85981240436167,4.82028156560504,4.82655218668264,15.2812487551622,6.07764224334903,4.83365942362705,9.2258888652229,19.6410572026641
4.82084592245478,4.83628190695148,4.80402104473326,4.80647704269313,15.2830495964104,6.26149168432104,4.82084592245478,9.22565254007779,19.7133799140836
4.80287284482035,4.80402104473326,4.78749174278205,4.78890740692321,15.3310598996289,6.361302477573,4.80361112466193,9.2198846798191,19.7255815431141
4.78674146139134,4.82028156560504,4.78749174278205,4.80139464795104,15.8216278971857,6.67329796776765,4.80287284482035,9.21971628045466,19.7900964587741
4.81372787897388,4.81218435537242,4.77912349311153,4.78523920772875,15.7892338811294,6.55250788703459,4.78965606561142,9.21872512151058,19.3811091233292
4.79843168282038,4.79579054559674,4.74493212836325,4.76200298001488,15.564820319777,6.30261897574491,4.76805404888957,9.21334585099601,19.5977627252928
4.75445188870385,4.77068462446567,4.72738781871234,4.73206711917644,15.6944275185067,6.2709884318583,4.74831769520658,9.20470452035755,19.8980331984658
4.74909735479473,4.77068462446567,4.71849887129509,4.73127406278382,16.0967326789572,6.82110747225646,4.74371399543615,9.20243924007993,19.7112974917725
4.72339756735274,4.77068462446567,4.72738781871234,4.75977790421453,15.6964679286608,6.21860011969173,4.75134629614569,9.20281210555539,19.9759753276645
4.74675655004996,4.76217393479776,4.70953020131233,4.71070068719755,15.4567941702582,6.16961073249146,4.73048037695354,9.19774133639967,20.4160283918285
4.70835834378426,4.72738781871234,4.69134788222914,4.69947986545883,15.4697623586981,6.23441072571837,4.71151022175942,9.19047434267014,20.0967646334031
4.69947986545883,4.75359019110636,4.70048036579242,4.73514526240984,15.8057797075242,6.47850964220857,4.74057482299429,9.19652538294245,20.0989902474526
4.74675655004996,4.77068462446567,4.7361984483945,4.73900153362161,15.7351208785494,6.63856778916652,4.75134629614569,9.20003747898029,19.9991653082777
4.75445188870385,4.75359019110636,4.72738781871234,4.72968606068566,15.2503412415147,6.15909538849193,4.74214564101517,9.2004112408983,19.7137038302877
4.73206711917644,4.7361984483945,4.70048036579242,4.70835834378426,15.2268152860633,6.66440902035041,4.72499557905644,9.19762993553366,19.8238673051024
4.72579362831183,4.72738781871234,4.70953020131233,4.70754625260496,14.9672319248196,6.0913098820777,4.71867742678169,9.19755903761145,19.5814892721319
4.71474182241738,4.7361984483945,4.70953020131233,4.7155480934577,15.2251336752157,6.31173480915291,4.7194805321655,9.20095648066584,19.4775575098492
4.71151022175942,4.72738781871234,4.70953020131233,4.70673350139753,15.2112994530084,5.76832099579377,4.71312732749318,9.20274157410085,19.5896300847362
4.70835834378426,4.71849887129509,4.68213122712422,4.71474182241738,15.4243769070872,6.36475075685191,4.70510601460069,9.19895581310954,19.6597912980462
4.70510601460069,4.71849887129509,4.68213122712422,4.71474182241738,15.6111881745513,7.57712193087668,4.70592008908823,9.19922886722146,19.6101332643483
4.7155480934577,4.72738781871234,4.70953020131233,4.70510601460069,14.9801165584662,6.46146817635372,4.70989049675849,9.19975453923446,19.5400997798025
4.71312732749318,4.72738781871234,4.70953020131233,4.71312732749318,15.2633686292309,6.69950034016168,4.71231910150513,9.19806534110057,19.4990008076909
4.70592008908823,4.71849887129509,4.70048036579242,4.69947986545883,14.8236742965983,6.15697898558556,4.70989049675849,9.19634286233233,19.2805035783488
4.70029853107967,4.71849887129509,4.70048036579242,4.7011165270353,14.7187278030069,5.8664680569333,4.70835834378426,9.19570377772317,19.2316980097131
4.70356650784428,4.71849887129509,4.69134788222914,4.69546782396887,15.0820000283556,6.07534603108868,4.70510601460069,9.19568348263255,19.0804367891038
4.69217322960966,4.70953020131233,4.69134788222914,4.69546782396887,14.4624572432658,6.39859493453521,4.70356650784428,9.19737670558432,19.2089696628584
4.69546782396887,4.71849887129509,4.68213122712422,4.70029853107967,14.9711041336752,6.19644412779452,4.70275051432696,9.20105741837727,19.4951971103084
4.69299789635361,4.70953020131233,4.69134788222914,4.70356650784428,15.2218682966958,5.67675380226828,4.70510601460069,9.2011785301838,19.0721483019175
4.70673350139753,4.70953020131233,4.67282883446191,4.67999932660874,15.0754812029255,6.17586727010576,4.6979316660694,9.19660649252154,19.2019881313442
4.69628977935557,4.70048036579242,4.65396035015752,4.6815755171905,15.3493685231129,6.09807428216624,4.68240896632889,9.18779819553969,19.4994127971129
4.6658889210228,4.66343909411207,4.63472898822964,4.63190948317771,15.1429809719545,6.07073772800249,4.66003708742893,9.17741420652563,19.4517660611769
4.6354083690487,4.66343909411207,4.61512051684126,4.65500742083526,15.0047389963924,6.1527326947041,4.65500742083526,9.17510689920452,19.2357705282691
4.66249525260736,4.70048036579242,4.64439089914137,4.69143962114027,15.5630021719519,6.17170059741091,4.66917731596238,9.18048922700667,19.2364134806949
4.69143962114027,4.70048036579242,4.65396035015752,4.66088867474444,14.7511053615039,5.83188247728352,4.67497606023205,9.18205405977567,19.2156286586595
4.65833173410232,4.67282883446191,4.64439089914137,4.64995232875998,18.8952708952569,5.63835466933375,4.67422972191959,9.17694903494646,19.6512684136199
4.66673554164625,4.70048036579242,4.65396035015752,4.69143962114027,15.4183489413332,6.10255859461357,4.67665328760996,9.17864328523293,19.6825737323976
4.69061366780556,4.72738781871234,4.69134788222914,4.72499557905644,15.7549614623703,6.31896811374643,4.7202829930886,9.19043353925081,20.0836891460955
4.74597506257911,4.76217393479776,4.70048036579242,4.7194805321655,15.5255272919571,6.28599809450886,4.72968606068566,9.18751177103616,19.7725937158792
4.70356650784428,4.74493212836325,4.70048036579242,4.73830149859127,14.7776201870199,5.77455154554441,4.73048037695354,9.18667248417598,19.4979972110644
4.73830149859127,4.77912349311153,4.71849887129509,4.77853508473915,15.6649713214238,6.27476202124194,4.76507570349771,9.19291950603322,20.1237144620363
4.80500416786668,4.81218435537242,4.78749174278205,4.81372787897388,16.2894568620057,6.81892406527552,4.81006829696095,9.199764645604,20.222139935076
4.82084592245478,4.8283137373023,4.76217393479776,4.78298158730416,16.1846395661983,6.69703424766648,4.78815818732521,9.19949173776934,20.2271555118056
4.78890740692321,4.80402104473326,4.77068462446567,4.76958232223848,15.3350627117836,6.07993319509559,4.78674146139134,9.19872315263599,19.613123663887
4.76200298001488,4.77912349311153,4.7361984483945,4.75367639428732,15.5889179872854,6.13772705408623,4.75514071256439,9.19169767170448,19.5014146932941
4.73593525586764,4.77912349311153,4.7361984483945,4.78004743589281,15.1803488756486,6.01126717440416,4.75977790421453,9.19285844975967,19.4895662063637
4.7977720521896,4.80402104473326,4.77912349311153,4.80794775134943,15.771135225064,6.4085287910595,4.79917324755588,9.20267103767128,20.4038877911557
4.81006829696095,4.8283137373023,4.78749174278205,4.81006829696095,16.3239547632771,6.48768401848461,4.8093347707045,9.20183429768224,20.0696934164731
4.83929324134531,4.85981240436167,4.83628190695148,4.85802786728569,16.5913706110617,6.58063913728495,4.85592890433527,9.21188917196603,20.9399166447452
4.88982267387951,4.89783979995091,4.85981240436167,4.87778938076283,16.8460800086932,7.38398945797851,4.88113386548567,9.21257786691637,20.2849802165943
4.88318063874314,4.90527477843843,4.85981240436167,4.87984300384623,16.2726302856369,6.8134445995109,4.88582764350291,9.21898291735752,20.1977159817754
4.89320219720416,4.91998092582813,4.88280192258637,4.90178722249745,16.7578165270392,7.1770187659099,4.90111800285691,9.23085842956558,20.7298776278042
4.88318063874314,4.91265488573605,4.85981240436167,4.88181658881961,16.3514630006805,6.94697599213542,4.87778938076283,9.2328941134458,20.0526630255925
4.88982267387951,4.90527477843843,4.83628190695148,4.85592890433527,16.6019360465982,7.15539630189673,4.88045067572213,9.24379449023513,20.3680573115759
4.90505253152119,4.92725368515721,4.88280192258637,4.88318063874314,17.6586887166635,7.89133075766189,4.90705097783969,9.26414650653471,20.901452866684
4.92267801533711,4.91998092582813,4.85981240436167,4.88582764350291,17.5890197218153,7.83715965000168,4.88854298685177,9.26918458627793,21.2172904337673
4.88318063874314,4.88280192258637,4.83628190695148,4.83786795010711,15.971952028913,6.16961073249146,4.84623223780465,9.26003488900004,20.7811574786313
4.79917324755588,4.81218435537242,4.79579054559674,4.79554258097176,17.7712591145094,7.79276172081653,4.79554258097176,9.25221141605149,20.0293429936379
4.79917324755588,4.83628190695148,4.77912349311153,4.78448723376175,16.0565867758051,6.34738920965601,4.80721266739425,9.23422290043943,19.9456772077548
4.79628629046354,4.81218435537242,4.75359019110636,4.75591507268052,16.4160049466181,6.82001636467413,4.76277204649158,9.22846512183473,19.8492442559564
4.73593525586764,4.77068462446567,4.72738781871234,4.74214564101517,16.5668166532485,6.92951677076365,4.75134629614569,9.23083883555351,19.770192983536
4.75290029801243,4.79579054559674,4.75359019110636,4.78965606561142,16.53626083725,6.98007594056176,4.78373469390433,9.23489638987207,20.2489381186883
4.7977720521896,4.80402104473326,4.75359019110636,4.75445188870385,16.6508863269993,6.99576615630485,4.76354052195953,9.2359593845938,20.1073032780822
4.74675655004996,4.76217393479776,4.7361984483945,4.74675655004996,16.7144245601152,6.78897174299217,4.74519296390792,9.23291366722848,20.1705201594165
4.74831769520658,4.76217393479776,4.7361984483945,4.74371399543615,16.3336004209291,6.37672694789863,4.74753742727501,9.23299187853592,19.8843367303157
4.73593525586764,4.76217393479776,4.72738781871234,4.75445188870385,16.2372223168725,6.35088571671474,4.7444102530796,9.23178870318205,19.6919950754464
4.73127406278382,4.75359019110636,4.72738781871234,4.73900153362161,14.7009580911127,5.57594910314632,4.74293012569258,9.23310918402888,19.4141926312781
4.73900153362161,4.7361984483945,4.70048036579242,4.7155480934577,15.5259858547758,6.20455776256869,4.72179699791981,9.22791502899269,19.8345432281971
4.71070068719755,4.7361984483945,4.70953020131233,4.71474182241738,16.3664231673003,6.07993319509559,4.7202829930886,9.22745311025269,19.6100154440847
4.71151022175942,4.7361984483945,4.70048036579242,4.70673350139753,15.1283666457091,5.72358510195238,4.7155480934577,9.2268926244837,19.6497346317456
4.70754625260496,4.70953020131233,4.68213122712422,4.69143962114027,16.0921805364169,6.21260609575152,4.69143962114027,9.22173520359006,19.5713936983294
4.67581502555742,4.69134788222914,4.65396035015752,4.67497606023205,15.6849985206751,6.3578422665081,4.67086428918345,9.21790171285001,19.3818709228674
4.67254842131804,4.70048036579242,4.67282883446191,4.67581502555742,15.8049771993904,6.0591231955818,4.6815755171905,9.21733584648857,19.5019172475591
4.67497606023205,4.70048036579242,4.66343909411207,4.67086428918345,15.0233353339126,5.82600010738045,4.67916386589642,9.21439215241628,19.6777836413179
4.6658889210228,4.69134788222914,4.66343909411207,4.67749084756772,14.66166505067,5.50125821054473,4.67749084756772,9.20946999330654,19.646461187723
4.68240896632889,4.69134788222914,4.67282883446191,4.67497606023205,15.2840832796685,5.70044357339069,4.67999932660874,9.20879918495735,19.4601694031262
4.67497606023205,4.70048036579242,4.65396035015752,4.66504158302548,16.0217584139112,6.0330862217988,4.67254842131804,9.20949001052134,19.4377817279194
4.66673554164625,4.66343909411207,4.65396035015752,4.64995232875998,15.2554779047591,5.90808293816893,4.66173953747599,9.20473468945535,19.5773442252222
4.65071700094406,4.66343909411207,4.64439089914137,4.64314011723972,15.4675653331785,6.16541785423142,4.64995232875998,9.20229811958295,19.2514429508682
4.64140567857019,4.65396035015752,4.60517018598809,4.62418819182385,15.8006514475951,6.44730586254121,4.62673596390265,9.1938654018823,19.7357162771727
4.62418819182385,4.64439089914137,4.62497281328427,4.64140567857019,18.0477903081046,6.18826412308259,4.63792775022626,9.19183010921709,19.6310647087986
4.65415080820971,4.68213122712422,4.65396035015752,4.68240896632889,16.1557392557451,6.52941883826223,4.67999932660874,9.19597772114035,20.0563415901208
4.68240896632889,4.68213122712422,4.66343909411207,4.68240896632889,15.2907732133948,5.88887795833288,4.67665328760996,9.19594728668855,19.7351280293956
4.69143962114027,4.69134788222914,4.65396035015752,4.67999932660874,14.8981563918086,5.52942908751142,4.67338942496524,9.19430244927841,19.6173697063915
4.6815755171905,4.69134788222914,4.67282883446191,4.67749084756772,15.1005811132098,5.70711026474888,4.67916386589642,9.19490180828699,19.3620592298504
4.6815755171905,4.68213122712422,4.66343909411207,4.68240896632889,14.6718279059206,5.40717177146012,4.67832770660582,9.19537900683602,20.0031406731248
4.68324172140825,4.71849887129509,4.68213122712422,4.70356650784428,15.5051798987246,6.12468339089421,4.69866052907543,9.20072428525722,19.6976705664152
4.70754625260496,4.70953020131233,4.67282883446191,4.67749084756772,14.9006224584426,5.62040086571715,4.69464519241569,9.20090600798921,19.6859316835671
4.68324172140825,4.69134788222914,4.66343909411207,4.68324172140825,14.5877170397352,5.53733426701854,4.69143962114027,9.20127944548567,19.5350318484493
